Book Name,Price,Rating,Link
Everyone's First Chess Workbook: Fundamental Tactics and Checkmates for Improvers – 738 Practical Exercises,$24.95,4.7 out of 5 stars,https://www.amazon.com/Everyones-First-Chess-Workbook-Fundamental/dp/9056919881/ref=sr_1_37?keywords=chess+books&qid=1639629622&sr=8-37
Practical Chess Endings: with modern chess notation,$11.84,4.8 out of 5 stars,https://www.amazon.com/Practical-Chess-Endings-Paul-Keres/dp/1849944954/ref=sr_1_38?keywords=chess+books&qid=1639629622&sr=8-38
Masterpieces and Dramas of the Soviet Championships: Volume II (1938-1947),$55.99,,https://www.amazon.com/Masterpieces-Dramas-Soviet-Championships-1938-1947/dp/5604560707/ref=sr_1_39?keywords=chess+books&qid=1639629622&sr=8-39
The Chess Endgame Exercise Book,$19.49,4.7 out of 5 stars,https://www.amazon.com/Chess-Endgame-Exercise-Book/dp/1911465597/ref=sr_1_40?keywords=chess+books&qid=1639629622&sr=8-40
"Chess for Beginners: A Complete Overview of the Board, Pieces, Rules, and Strategies to Win",$10.49,4.5 out of 5 stars,https://www.amazon.com/Chess-Beginners-Complete-Overview-Strategies/dp/1951791398/ref=sr_1_41?keywords=chess+books&qid=1639629622&sr=8-41
Chess Tactics for Champions: A step-by-step guide to using tactics and combinations the Polgar way,$19.99,4.6 out of 5 stars,https://www.amazon.com/Chess-Tactics-Champions-step-step/dp/081293671X/ref=sr_1_42?keywords=chess+books&qid=1639629622&sr=8-42
Discovering Chess Openings: Building Opening Skills from Basic Principles,$17.80,4.6 out of 5 stars,https://www.amazon.com/Discovering-Chess-Openings-Building-Principles/dp/1857444191/ref=sr_1_43?keywords=chess+books&qid=1639629622&sr=8-43
Endgame: Bobby Fischer's Remarkable Rise and Fall - from America's Brightest Prodigy to the Edge of Madness,$14.57,4.5 out of 5 stars,https://www.amazon.com/Endgame-Fischers-Remarkable-Americas-Brightest/dp/0307463915/ref=sr_1_44?keywords=chess+books&qid=1639629622&sr=8-44
"Tal, Petrosian, Spassky and Korchnoi: A Chess Multibiography with 207 Games",$36.75,4.4 out of 5 stars,https://www.amazon.com/Tal-Petrosian-Spassky-Korchnoi-Multibiography/dp/1476683646/ref=sr_1_45?keywords=chess+books&qid=1639629622&sr=8-45
The Chess Player's Bible: Illustrated Strategies for Staying Ahead of the Game,$13.69,4.6 out of 5 stars,https://www.amazon.com/Chess-Players-Bible-Illustrated-Strategies/dp/1438089422/ref=sr_1_46?keywords=chess+books&qid=1639629622&sr=8-46
Chess Opening Names - Volume 2: Even More Enthralling & Amazing History Behind The First Few Moves (The Chess Collection),$15.00,4.9 out of 5 stars,https://www.amazon.com/Chess-Opening-Names-Enthralling-Collection/dp/0473555484/ref=sr_1_47?keywords=chess+books&qid=1639629622&sr=8-47
Pandolfini's Ultimate Guide to Chess: Basic to Advanced Strategies with America's Foremost Chess Instructor,$15.29,4.5 out of 5 stars,https://www.amazon.com/Pandolfinis-Ultimate-Guide-Chess-Strategies/dp/0743226178/ref=sr_1_48?keywords=chess+books&qid=1639629622&sr=8-48
The World Played Chess: A Novel,$0.00,4.7 out of 5 stars,https://www.amazon.com/World-Played-Chess-Novel-ebook/dp/B08RD8WFH9/ref=sr_1_49?keywords=chess+books&qid=1639629622&sr=8-49
Power Chess for Kids: Learn How to Think Ahead and Become One of the Best Players in Your School,$15.74,4.4 out of 5 stars,https://www.amazon.com/Power-Chess-Kids-Become-Players/dp/9056913301/ref=sr_1_50?keywords=chess+books&qid=1639629622&sr=8-50
How to Play Chess for Kids: Simple Strategies to Win,$10.92,4.6 out of 5 stars,https://www.amazon.com/How-Play-Chess-Kids-Strategies/dp/1641526920/ref=sr_1_51?keywords=chess+books&qid=1639629622&sr=8-51
The Shereshevsky Method to Improve in Chess: From Club Player to Master,$24.38,4.4 out of 5 stars,https://www.amazon.com/Shereshevsky-Method-Improve-Chess-Player/dp/9056917641/ref=sr_1_52?keywords=chess+books&qid=1639629622&sr=8-52
Chess: 2 books in 1: Fundamentals and Strategies for Beginners To Understand Rules And Choose The Most Correct Combinations To Dominate The Game and Win Every Time.,$16.97,5.0 out of 5 stars,https://www.amazon.com/Chess-Fundamentals-Strategies-Understand-Combinations/dp/B08X6DRP5N/ref=sr_1_53?keywords=chess+books&qid=1639629622&sr=8-53
Judit Polgar for Buffs,$0.99,,https://www.amazon.com/Judit-Polgar-Buffs-Lyudmil-Tsvetkov-ebook/dp/B09MW2ZRFQ/ref=sr_1_54?keywords=chess+books&qid=1639629622&sr=8-54
The Extraordinary Life of Sam Hell: A Novel,$10.99,4.6 out of 5 stars,https://www.amazon.com/Extraordinary-Life-Sam-Hell-Novel/dp/1503948978/ref=sr_1_55?keywords=chess+books&qid=1639629622&sr=8-55
"Chess for Beginners: Know the Rules, Choose Your Strategy, and Start Winning",$10.40,4.5 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A009378620B9D6MGA17GY&url=%2FChess-Beginners-Choose-Strategy-Winning%2Fdp%2F1641522577%2Fref%3Dsr_1_56_sspa%3Fkeywords%3Dchess%2Bbooks%26qid%3D1639629622%26sr%3D8-56-spons%26psc%3D1&qualifier=1639629622&id=1281099366647389&widgetName=sp_btf
Chess Opening Names: The Fascinating & Entertaining History Behind The First Few Moves (The Chess Collection),$19.97,4.5 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A071915735U97FT8XN47K&url=%2FChess-Opening-Names-Fascinating-Entertaining%2Fdp%2F0473396734%2Fref%3Dsr_1_57_sspa%3Fkeywords%3Dchess%2Bbooks%26qid%3D1639629622%26sr%3D8-57-spons%26psc%3D1&qualifier=1639629622&id=1281099366647389&widgetName=sp_btf
The Most Instructive Games of Chess Ever Played: 62 Masterpieces of Chess Strategy,$12.30,4.4 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A00030552WW1FDD9M7VW7&url=%2FMost-Instructive-Games-Chess-Played%2Fdp%2F0486273024%2Fref%3Dsr_1_58_sspa%3Fkeywords%3Dchess%2Bbooks%26qid%3D1639629622%26sr%3D8-58-spons%26psc%3D1&qualifier=1639629622&id=1281099366647389&widgetName=sp_btf
"Chess for Beginners: A Must-Have Illustrated Guide: Use the Best Openings to Win, Strategies, Tactics, and Easily Occupy the Center of the Chessboard",$9.99,3.9 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A03249873RREC43C8JYJK&url=%2FChess-Beginners-Illustrated-Strategies-Chessboard%2Fdp%2FB08T46R78K%2Fref%3Dsr_1_59_sspa%3Fkeywords%3Dchess%2Bbooks%26qid%3D1639629622%26sr%3D8-59-spons%26psc%3D1&qualifier=1639629622&id=1281099366647389&widgetName=sp_btf
"Chess For Beginners: A Comprehensive and Simple Guide to the Best Strategy Game, its Openings, Strategies, Tactics, and Much More. Discover Why You Cannot Play Chess Unless You Know the Gambits.",$12.95,4.0 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A0184078319FC9B72LJ9M&url=%2FChess-Beginners-Comprehensive-Strategy-Strategies%2Fdp%2FB08QBQL3LQ%2Fref%3Dsr_1_60_sspa%3Fkeywords%3Dchess%2Bbooks%26qid%3D1639629622%26sr%3D8-60-spons%26psc%3D1&qualifier=1639629622&id=1281099366647389&widgetName=sp_btf
"Interesting Stories For Curious People: A Collection of Fascinating Stories About History, Science, Pop Culture and Just About Anything Else You Can Think of",$8.19,4.5 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A05582574Z5MINNONMFQ&url=%2FInteresting-Stories-Curious-People-Fascinating%2Fdp%2F164845044X%2Fref%3Dsr_1_49_sspa%3Fkeywords%3Dchess%2Bbooks%26qid%3D1639629625%26sr%3D8-49-spons%26psc%3D1&qualifier=1639629625&id=873988748705560&widgetName=sp_atf_next
Endgame: Bobby Fischer's Remarkable Rise and Fall - from America's Brightest Prodigy to the Edge of Madness,$14.57,4.5 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A0646470XJQIZP7AANNL&url=%2FEndgame-Fischers-Remarkable-Americas-Brightest%2Fdp%2F0307463915%2Fref%3Dsr_1_50_sspa%3Fkeywords%3Dchess%2Bbooks%26qid%3D1639629625%26sr%3D8-50-spons%26psc%3D1&qualifier=1639629625&id=873988748705560&widgetName=sp_atf_next
